transaction_amount,transaction_datetime,is_scam_prob,scam_possibility,recipient_name,sender_name,message
439.63,2023-01-02 15:40:01,0.26597194376422595,Low,Thomas White,Allison Morris,Thank you for your recent transaction. Your account balance is updated.
4467.19,2023-01-02 15:04:37,0.6522968835966276,Moderate,Maria Crawford,Travis Simpson,Guess represent occur church what probably. Urgent action required!
545.41,2023-01-04 10:23:40,0.1347930863825203,Low,Gabriel Marquez,Benjamin Fields,Thank you for your recent transaction. Your account balance is updated.
141.17,2023-01-01 08:52:11,0.26755736172680855,Low,John Brown,Michaela Frost,Thank you for your recent transaction. Your account balance is updated.
870.93,2023-01-02 11:22:04,0.07028442064055129,Low,Brenda Aguilar,Linda Chen,Thank you for your recent transaction. Your account balance is updated.
868.34,2023-01-05 13:00:11,0.3735246278123828,Low,Bryan Watson,Christina Smith,Thank you for your recent transaction. Your account balance is updated.
4337.53,2023-01-02 10:47:16,0.5343561529002584,Moderate,Raymond Holt,Susan Gallagher,Part set instead capital always picture institution. Urgent action required!
286.05,2023-01-03 12:35:59,0.2864648171450218,Low,Joshua Rodriguez,Darren Hansen,Thank you for your recent transaction. Your account balance is updated.
3226.67,2023-01-05 11:31:48,0.7363458626893268,Moderate,Leslie Chen,Thomas Smith,Stop may level attack set short mouth difference. Urgent action required!
984.85,2023-01-04 09:48:50,0.43093673178464764,Low,Richard Rush,Diana Moore,Thank you for your recent transaction. Your account balance is updated.
2410.01,2023-01-04 15:27:51,0.8169005946848834,Lowest,Cynthia Salazar,John Orr,Door yeah among push. Urgent action required!
3821.52,2023-01-02 12:45:33,0.8100052033899383,Lowest,Tanner Jackson,Matthew Sheppard,Act similar none successful cut our move. Urgent action required!
76.28,2023-01-02 16:24:00,0.4913157177491215,Low,Julie Wallace,Stephen Moore,Thank you for your recent transaction. Your account balance is updated.
914.76,2023-01-03 12:04:55,0.3228787646551393,Low,Shelley Wright,Jon Flores,Thank you for your recent transaction. Your account balance is updated.
975.39,2023-01-03 08:34:17,0.3315055984252535,Low,Christopher Frederick,Sandra Jones,Thank you for your recent transaction. Your account balance is updated.
4639.99,2023-01-01 12:35:15,0.8573901695871814,Lowest,Theresa Martinez,Mary Johnson,Huge as doctor until our on. Urgent action required!
4542.46,2023-01-02 08:30:49,0.6547903536863806,Moderate,Jordan Lee,Jason Soto,Growth expert difference they me sister. Urgent action required!
1198.79,2023-01-03 16:59:19,0.9680732808637424,Highest,Jeremy Gonzalez,Stephen Edwards,Gun him wear actually each decade forward. Urgent action required!
2658.23,2023-01-01 13:49:21,0.6399449351048,Moderate,Roger Dixon,Cynthia Brown,We instead put. Urgent action required!
2215.42,2023-01-06 11:34:58,0.9820755099674586,Highest,Jeffrey Mcmahon,Patricia Bryan,Case black must consider son. Urgent action required!
577.6,2023-01-02 09:35:34,0.43395492024951776,Low,Caroline Collier,Logan Williams,Thank you for your recent transaction. Your account balance is updated.
848.88,2023-01-02 15:40:18,0.4498232757179522,Low,Joseph Cook,Edwin Torres,Thank you for your recent transaction. Your account balance is updated.
1104.89,2023-01-01 08:41:56,0.7750979636376597,Moderate,Joseph Martinez,Heather Johnson,Them nice firm need contain civil. Urgent action required!
118.98,2023-01-07 18:59:21,0.29741263667630746,Low,Luis Garza,Maurice Johnson,Thank you for your recent transaction. Your account balance is updated.
3993.78,2023-01-02 12:22:53,0.8009583156007184,Lowest,Jeremy Miller,April Bradley,Clearly cost position add can early them. Urgent action required!
1514.82,2023-01-05 15:42:52,0.6798849651049338,Moderate,William Rowe,Dana Parker,Those still film above they. Urgent action required!
658.57,2023-01-03 10:33:37,0.4588518176461297,Low,Isaac Humphrey,Michael Williams,Thank you for your recent transaction. Your account balance is updated.
886.31,2023-01-06 16:07:53,0.28028995098039056,Low,Reginald Barnes,Rachel Gardner,Thank you for your recent transaction. Your account balance is updated.
4612.63,2023-01-05 11:31:49,0.8604554160959871,Lowest,Tiffany Foster,Sarah Long,At feeling on structure clear best movie. Urgent action required!
500.35,2023-01-01 14:32:46,0.08757281726623012,Low,Rhonda York,Jonathan Petty,Thank you for your recent transaction. Your account balance is updated.
536.05,2023-01-02 10:53:19,0.3373808454831456,Low,Gerald Stephenson,Connor Strong,Thank you for your recent transaction. Your account balance is updated.
3028.1,2023-01-06 08:36:23,0.5054416567178047,Moderate,Amanda Vasquez,Amy Shea,Ten democratic anyone deal. Urgent action required!
354.57,2023-01-07 16:07:02,0.20729064359415228,Low,Ashley Smith,Anna Scott,Thank you for your recent transaction. Your account balance is updated.
870.66,2023-01-01 11:58:29,0.27618381440650375,Low,Shelly Castillo,Jennifer Blake,Thank you for your recent transaction. Your account balance is updated.
1367.96,2023-01-01 14:55:18,0.689411309547821,Moderate,Christine Olson,Patricia Murphy,Last something set read wait everybody Congress stand. Urgent action required!
328.1,2023-01-05 08:18:36,0.03404938155356252,Low,Lisa Norton,Harry Hill,Thank you for your recent transaction. Your account balance is updated.
892.27,2023-01-01 17:12:53,0.2306197692536054,Low,Gabriella Cain,Theresa Sanchez,Thank you for your recent transaction. Your account balance is updated.
81.32,2023-01-03 08:26:34,0.36545415918827373,Low,Matthew Carroll,Bobby Wade,Thank you for your recent transaction. Your account balance is updated.
4826.75,2023-01-05 10:43:43,0.7027465744890764,Moderate,Denise Taylor,Gregory Ochoa,Reach teacher weight collection. Urgent action required!
795.56,2023-01-01 10:10:44,0.5391908707225317,Moderate,Wayne Dominguez,Jennifer Davis,Over rich student. Urgent action required!
1864.37,2023-01-06 11:53:36,0.9507496060422586,Highest,Michael Mcneil,Rebecca Cruz,Water sea movement across pretty leg. Urgent action required!
199.75,2023-01-01 12:42:32,0.24246924330305752,Low,Stephanie Lynch,Gene Curtis,Thank you for your recent transaction. Your account balance is updated.
988.52,2023-01-07 11:56:50,0.44504528331486537,Low,Jessica Williams,Amber Brown,Thank you for your recent transaction. Your account balance is updated.
293.36,2023-01-05 13:58:07,0.4731008614900908,Low,Jonathan Smith,Jason Bender,Thank you for your recent transaction. Your account balance is updated.
3574.08,2023-01-01 16:20:24,0.9261742576066234,Highest,Mark Jenkins,Lauren Ramirez,Spring already last detail. Urgent action required!
794.16,2023-01-01 11:22:58,0.3773911104236912,Low,Caitlyn Brooks,Natasha Johnson,Thank you for your recent transaction. Your account balance is updated.
920.49,2023-01-04 13:26:25,0.4356577974065051,Low,Michelle Tapia,Tammy Holmes,Thank you for your recent transaction. Your account balance is updated.
2490.89,2023-01-07 09:32:14,0.6533982675899892,Moderate,Erin Glenn,Lisa Edwards,This yes Congress heavy although. Urgent action required!
2576.05,2023-01-04 12:15:45,0.9879523682065647,Highest,Glen Turner,Maria Mercado,Another support might shoulder. Urgent action required!
633.36,2023-01-04 17:31:12,0.15536991412096823,Low,Melissa Walker,Erin Olsen,Thank you for your recent transaction. Your account balance is updated.
1691.14,2023-01-05 10:12:40,0.5978213785879017,Moderate,Angel Solis,Sheryl Kennedy,Identify kitchen less apply ability. Urgent action required!
480.36,2023-01-05 17:17:28,0.05010542650497185,Low,David Monroe,Philip Yang,Thank you for your recent transaction. Your account balance is updated.
207.37,2023-01-05 15:36:32,0.37192945553285406,Low,Taylor Estrada,Janet Lewis,Thank you for your recent transaction. Your account balance is updated.
2484.15,2023-01-02 13:40:57,0.6951310490184183,Moderate,Tyler Wolf,Anthony Mack,Account meet standard station growth. Urgent action required!
734.14,2023-01-02 10:44:05,0.5602095440377961,Moderate,Amanda Marshall,Laura Moore,Financial meeting home participant position spring bit tonight. Urgent action required!
714.5,2023-01-05 08:56:56,0.1431205144603933,Low,Samuel Rodriguez,Heather Clark,Thank you for your recent transaction. Your account balance is updated.
474.33,2023-01-05 08:14:04,0.974499883262783,Highest,Michael Hubbard,Charles Burch,Once better entire word parent may. Urgent action required!
554.91,2023-01-04 14:02:54,0.48856305116537935,Low,Kelly Curry,Ann Webb,Thank you for your recent transaction. Your account balance is updated.
203.89,2023-01-07 12:51:21,0.1502950133692771,Low,Christopher Perez,Felicia White,Thank you for your recent transaction. Your account balance is updated.
308.7,2023-01-05 12:24:51,0.12241999939635617,Low,Nancy Thompson,Emily Smith,Thank you for your recent transaction. Your account balance is updated.
435.41,2023-01-04 10:22:06,0.11615220008467142,Low,Troy Santos,Joan Wood,Thank you for your recent transaction. Your account balance is updated.
385.45,2023-01-01 17:22:02,0.3244506536463395,Low,Erica Sparks,Sean Haley,Thank you for your recent transaction. Your account balance is updated.
768.22,2023-01-05 11:48:24,0.12761190499194508,Low,Mary Brown,Angela Mcclure,Thank you for your recent transaction. Your account balance is updated.
2081.22,2023-01-05 14:34:30,0.6707115062227444,Moderate,Jonathon Anderson,Ellen Burton,Political despite through support role consider these. Urgent action required!
1904.11,2023-01-05 12:29:21,0.8230725165083479,Lowest,Lisa Walter,Susan Franklin,Three away plant writer far college less. Urgent action required!
4694.08,2023-01-02 14:22:10,0.9613618000356137,Highest,James Francis,Jesse Lucas,Particular note example allow when. Urgent action required!
711.57,2023-01-05 14:21:35,0.08014335533354422,Low,Bianca Hoffman,Kenneth Fitzgerald,Thank you for your recent transaction. Your account balance is updated.
488.12,2023-01-04 17:54:25,0.47239217392573785,Low,Heidi Sharp,Antonio Gibson,Thank you for your recent transaction. Your account balance is updated.
1983.06,2023-01-07 14:01:25,0.8016367795731624,Lowest,Shannon Jordan,Steven Smith,Manage suffer note occur address. Urgent action required!
98.66,2023-01-03 17:13:29,0.30628699352633515,Low,Brianna Cook,Ruth Morales,Thank you for your recent transaction. Your account balance is updated.
1867.36,2023-01-05 13:21:58,0.6093563739279924,Moderate,Michael Wilson,Johnny Fox,May think decision amount claim as federal. Urgent action required!
3689.48,2023-01-06 18:58:15,0.5753684069770452,Moderate,Eric Morgan,Jason Ponce,Include quite pretty hour despite by. Urgent action required!
1844.02,2023-01-02 10:19:28,0.8244168329143053,Lowest,Tracy Hunt,Julia Terrell,Hear school themselves. Urgent action required!
3340.75,2023-01-05 13:52:34,0.9749745626029104,Highest,Kristen Hale,Jeffery Yu,Strategy her data charge. Urgent action required!
316.63,2023-01-01 15:49:52,0.15912094287195555,Low,Stephanie Guerrero,Dawn Reed,Thank you for your recent transaction. Your account balance is updated.
1664.36,2023-01-05 10:09:30,0.8218713548708458,Lowest,Jessica Romero,Mary Morgan,Clear approach allow southern military image myself art. Urgent action required!
1574.73,2023-01-01 15:51:59,0.6253923997135148,Moderate,Sara Wilson,Derek Wells,Society themselves eye hotel show month. Urgent action required!
1696.49,2023-01-01 17:40:20,0.5947701672771571,Moderate,David Pacheco,Jennifer Taylor,Cost attention wait that live matter base. Urgent action required!
317.17,2023-01-04 17:45:11,0.14570661174750899,Low,Paul Smith,Angela Brock,Thank you for your recent transaction. Your account balance is updated.
947.01,2023-01-05 14:12:48,0.18917186360170934,Low,Robert Kim,Stacie Martinez,Thank you for your recent transaction. Your account balance is updated.
4037.31,2023-01-06 12:07:38,0.6851785781802198,Moderate,Frances Mata,Leslie Ramirez,Prove listen third on movie. Urgent action required!
219.27,2023-01-05 13:25:10,0.7668036652069574,Moderate,Timothy Johnson,Matthew Anderson,Each even represent risk apply. Urgent action required!
3812.11,2023-01-05 17:42:42,0.669290238153186,Moderate,Amanda Rivera,Lisa Dean,Theory policy often product shake. Urgent action required!
1221.7,2023-01-04 10:18:58,0.7293214074838936,Moderate,Tiffany Garcia,Jennifer Holmes,Bad technology process big worker. Urgent action required!
2131.17,2023-01-03 10:34:23,0.8219863276857211,Lowest,Elizabeth Floyd,Jeremy Smith,Action special in trade new wrong. Urgent action required!
305.73,2023-01-03 12:00:43,0.3219938963267649,Low,Kathy Watson,Andrew Smith,Thank you for your recent transaction. Your account balance is updated.
1682.13,2023-01-07 16:14:46,0.8316534876101951,Lowest,Tracy Thomas,Christopher Brown,Look travel ok then why general. Urgent action required!
192.63,2023-01-02 17:22:37,0.1867854222565356,Low,James Harvey,Thomas Aguilar,Thank you for your recent transaction. Your account balance is updated.
676.57,2023-01-06 10:00:23,0.24620164344846074,Low,David Banks,Laura Guzman,Thank you for your recent transaction. Your account balance is updated.
571.6,2023-01-03 14:00:11,0.3698613582407343,Low,Jason Jordan,Christina Edwards,Thank you for your recent transaction. Your account balance is updated.
100.06,2023-01-03 15:31:43,0.42256266501934814,Low,Sandra Walters,Jeffery Burnett,Thank you for your recent transaction. Your account balance is updated.
2241.63,2023-01-06 19:07:58,0.7925487412932214,Moderate,Shelby Hart,Samantha Silva,Race of Congress level. Urgent action required!
728.62,2023-01-02 17:54:32,0.3408418550780681,Low,Christopher Clarke,Peter King,Thank you for your recent transaction. Your account balance is updated.
3430.76,2023-01-04 10:15:11,0.6179555210432506,Moderate,Ronald Austin,Julie Choi,Never film fight maintain. Urgent action required!
691.3,2023-01-04 16:20:02,0.25911001774583353,Low,Richard Dunn,Nicholas Morales,Thank you for your recent transaction. Your account balance is updated.
560.89,2023-01-02 10:24:01,0.48091767590865286,Low,Michael Mills,Jill Hinton,Thank you for your recent transaction. Your account balance is updated.
4505.52,2023-01-01 11:59:25,0.9891855285275903,Highest,Andrew Hoffman,Stephanie Taylor,Sport notice medical from exactly check likely. Urgent action required!
4657.24,2023-01-06 14:30:50,0.7539561582968135,Moderate,Sarah Green,Kara Brown,Trade protect discover notice keep. Urgent action required!
70.76,2023-01-06 19:14:13,0.11793319489517451,Low,Jessica Cook,Stephanie Moore,Thank you for your recent transaction. Your account balance is updated.
