transaction_amount,transaction_datetime,is_scam,recipient_name,sender_name,message
35.25,2023-01-07 10:43:57,0,Roy Lewis,Becky Anderson,Thank you for your recent transaction. Your account balance is updated.
3541.14,2023-01-01 17:01:01,1,Sara Lewis,Kathryn Skinner,Back throw carry fear experience play other. Urgent action required!
997.98,2023-01-06 09:58:37,0,Kevin Pierce,Angelica Frost,Thank you for your recent transaction. Your account balance is updated.
203.01,2023-01-07 11:13:01,0,David Wagner,Randall Ritter,Thank you for your recent transaction. Your account balance is updated.
168.93,2023-01-05 10:28:34,0,William Rocha,Briana Juarez,Thank you for your recent transaction. Your account balance is updated.
162.21,2023-01-03 08:52:42,0,Kristin Blackburn,Alexander Jones,Thank you for your recent transaction. Your account balance is updated.
696.16,2023-01-03 15:24:48,0,Joshua Medina,Tiffany Thomas,Thank you for your recent transaction. Your account balance is updated.
654.57,2023-01-05 14:42:09,0,Sean Olsen,Donna Kennedy,Thank you for your recent transaction. Your account balance is updated.
720.3,2023-01-04 08:10:15,0,Emily Lowe,Douglas Bailey,Thank you for your recent transaction. Your account balance is updated.
724.12,2023-01-02 11:36:51,0,Kirsten Howard,Justin Rogers,Thank you for your recent transaction. Your account balance is updated.
585.7,2023-01-02 14:01:24,0,Benjamin Berry,Jesse Jackson,Thank you for your recent transaction. Your account balance is updated.
628.13,2023-01-05 16:10:50,0,Kayla Byrd,Eric Dickerson,Thank you for your recent transaction. Your account balance is updated.
401.09,2023-01-01 08:59:39,0,Denise Barnett,Amber Dorsey,Thank you for your recent transaction. Your account balance is updated.
753.65,2023-01-02 14:53:52,0,Shawn Howell,Lisa Wheeler,Thank you for your recent transaction. Your account balance is updated.
465.47,2023-01-04 08:24:36,0,Juan Smith,Jason Faulkner,Thank you for your recent transaction. Your account balance is updated.
271.15,2023-01-07 14:13:29,0,Kelly Wong,Lisa Gray,Thank you for your recent transaction. Your account balance is updated.
56.07,2023-01-07 14:26:00,0,Michelle Phillips,Amanda Velazquez,Thank you for your recent transaction. Your account balance is updated.
810.02,2023-01-02 13:50:37,0,Edward Hernandez,Samuel Johnson,Thank you for your recent transaction. Your account balance is updated.
899.51,2023-01-06 11:50:21,0,Monica Davis,Roger Smith,Thank you for your recent transaction. Your account balance is updated.
357.13,2023-01-04 12:18:45,0,Wendy Sanford,Anthony Olson,Thank you for your recent transaction. Your account balance is updated.
310.29,2023-01-05 17:42:55,0,Robin Vasquez,Thomas Parker,Thank you for your recent transaction. Your account balance is updated.
279.48,2023-01-05 17:44:37,0,Wesley Riley,Stacy Herrera,Thank you for your recent transaction. Your account balance is updated.
989.37,2023-01-02 13:45:22,0,Michelle Brock,Matthew Baker,Thank you for your recent transaction. Your account balance is updated.
430.8,2023-01-03 17:51:46,0,Brenda Manning,Nicholas Schaefer,Thank you for your recent transaction. Your account balance is updated.
721.87,2023-01-05 16:05:45,0,Stephen Jones,Matthew Wells,Thank you for your recent transaction. Your account balance is updated.
233.01,2023-01-03 12:24:57,0,Patricia Welch,Anna Dickerson,Thank you for your recent transaction. Your account balance is updated.
334.72,2023-01-07 14:11:40,0,Paula Phillips,Jessica Lewis,Thank you for your recent transaction. Your account balance is updated.
727.94,2023-01-02 15:00:16,0,Patricia Sandoval,Patricia Villegas,Thank you for your recent transaction. Your account balance is updated.
498.12,2023-01-02 11:00:09,0,Joseph Collins,Amber Jones,Thank you for your recent transaction. Your account balance is updated.
806.76,2023-01-05 16:45:52,0,Jacqueline Thompson,Amber Thomas,Thank you for your recent transaction. Your account balance is updated.
242.9,2023-01-03 08:48:19,1,Courtney Griffin,Melanie Allen,But show alone truth newspaper buy. Urgent action required!
3061.5,2023-01-03 16:56:24,1,Jose Friedman,William Jackson,Institution country wind training only career. Urgent action required!
960.07,2023-01-03 11:49:38,0,Cynthia Jones,Mitchell Gonzalez,Thank you for your recent transaction. Your account balance is updated.
353.99,2023-01-01 14:23:08,0,Christian Martinez,Barry Cline,Thank you for your recent transaction. Your account balance is updated.
86.99,2023-01-03 08:42:30,0,David Davis,Stephen Singleton,Thank you for your recent transaction. Your account balance is updated.
815.79,2023-01-02 08:05:08,0,Gabriel Camacho,Karen Cuevas,Thank you for your recent transaction. Your account balance is updated.
736.32,2023-01-02 14:04:49,0,John Mullins,Wayne Farrell,Thank you for your recent transaction. Your account balance is updated.
651.86,2023-01-02 13:58:27,0,Jordan Alexander,Brooke Williams,Thank you for your recent transaction. Your account balance is updated.
846.04,2023-01-03 09:27:47,0,Ryan Carter,Aaron Lyons,Thank you for your recent transaction. Your account balance is updated.
807.64,2023-01-04 13:34:42,0,Paul Johnson,Beth Weiss,Thank you for your recent transaction. Your account balance is updated.
549.41,2023-01-03 16:41:28,0,Thomas Kline,David Davis,Thank you for your recent transaction. Your account balance is updated.
109.08,2023-01-02 10:37:57,0,Kathleen Hess,Jason Cook,Thank you for your recent transaction. Your account balance is updated.
588.93,2023-01-07 10:14:54,0,Darlene Harris,Thomas Pittman,Thank you for your recent transaction. Your account balance is updated.
172.28,2023-01-01 13:03:14,0,Carly Pugh,Sharon Burns,Thank you for your recent transaction. Your account balance is updated.
70.88,2023-01-04 11:47:49,0,Vincent Marsh,Barbara Ortiz,Thank you for your recent transaction. Your account balance is updated.
201.37,2023-01-02 13:50:11,0,Tiffany Brown,Samantha Smith,Thank you for your recent transaction. Your account balance is updated.
551.98,2023-01-05 10:19:47,0,Lisa Schmidt,Pamela Edwards,Thank you for your recent transaction. Your account balance is updated.
416.48,2023-01-04 09:57:39,0,Heather Graham,Kevin Robinson,Thank you for your recent transaction. Your account balance is updated.
928.77,2023-01-06 17:03:41,0,David Brennan,Kyle Hart,Thank you for your recent transaction. Your account balance is updated.
276.58,2023-01-03 17:04:43,0,Diane Ellis,Kimberly Bryant,Thank you for your recent transaction. Your account balance is updated.
655.92,2023-01-01 09:42:31,0,Stacy Johnson,Joseph Cooper,Thank you for your recent transaction. Your account balance is updated.
903.35,2023-01-04 09:29:09,0,Nathan Miller,Robert Holmes,Thank you for your recent transaction. Your account balance is updated.
168.95,2023-01-03 09:51:38,0,Stephanie Stewart,Rick King,Thank you for your recent transaction. Your account balance is updated.
172.37,2023-01-03 08:31:18,0,Steve Alvarez,Daniel Bradford,Thank you for your recent transaction. Your account balance is updated.
543.56,2023-01-04 15:51:26,0,Heather Wright,Meghan Jackson,Thank you for your recent transaction. Your account balance is updated.
481.91,2023-01-02 08:00:44,0,Eric Ruiz,Molly Wood,Thank you for your recent transaction. Your account balance is updated.
422.25,2023-01-07 17:17:51,0,Marie Lewis,Crystal Graham,Thank you for your recent transaction. Your account balance is updated.
885.62,2023-01-06 12:53:12,0,Natalie Hines,Daniel Freeman,Thank you for your recent transaction. Your account balance is updated.
670.99,2023-01-05 12:29:22,0,Anthony Ryan,Sonia Adams,Thank you for your recent transaction. Your account balance is updated.
121.66,2023-01-02 09:44:48,0,Seth Moore,Karen Sawyer,Thank you for your recent transaction. Your account balance is updated.
749.36,2023-01-04 16:57:26,0,Sharon Smith,Nicole Davila,Thank you for your recent transaction. Your account balance is updated.
297.35,2023-01-07 19:33:48,0,James Miller,Richard Ruiz,Thank you for your recent transaction. Your account balance is updated.
989.93,2023-01-05 12:43:49,0,Misty Cruz,Wanda Craig,Thank you for your recent transaction. Your account balance is updated.
160.92,2023-01-02 08:33:40,0,Jerry Delgado,Rachel Meza,Thank you for your recent transaction. Your account balance is updated.
705.55,2023-01-04 17:01:43,0,Paul Benson,Meghan Jordan,Thank you for your recent transaction. Your account balance is updated.
948.98,2023-01-07 10:21:48,0,Kristin Medina,Anna Russell,Thank you for your recent transaction. Your account balance is updated.
244.4,2023-01-02 11:51:04,0,Angela Arnold,Angela Caldwell,Thank you for your recent transaction. Your account balance is updated.
793.93,2023-01-05 15:21:17,0,Paul Tate,Timothy Meza,Thank you for your recent transaction. Your account balance is updated.
104.84,2023-01-03 12:47:45,0,Alexis Flores,Amy Clark,Thank you for your recent transaction. Your account balance is updated.
916.42,2023-01-04 10:56:18,0,Anthony Bailey,Carmen Reese,Thank you for your recent transaction. Your account balance is updated.
228.12,2023-01-05 16:02:25,0,Kevin Castaneda,Danny Carpenter,Thank you for your recent transaction. Your account balance is updated.
538.77,2023-01-05 14:43:22,0,Jessica Leon,Ryan Park,Thank you for your recent transaction. Your account balance is updated.
219.39,2023-01-04 15:02:12,0,Scott Chambers,Deborah Simpson,Thank you for your recent transaction. Your account balance is updated.
204.23,2023-01-03 16:38:03,0,Ryan Ballard,Tammie Clark,Thank you for your recent transaction. Your account balance is updated.
305.1,2023-01-01 16:08:52,0,Mariah Ramirez,Michael Meyer,Thank you for your recent transaction. Your account balance is updated.
582.66,2023-01-05 11:22:26,0,Christopher Silva,Sharon Krueger,Thank you for your recent transaction. Your account balance is updated.
436.05,2023-01-03 14:57:14,0,Kevin Lambert,Abigail Martin,Thank you for your recent transaction. Your account balance is updated.
37.33,2023-01-01 11:17:30,0,Brendan Henderson,Nicole Black,Thank you for your recent transaction. Your account balance is updated.
4737.08,2023-01-06 16:41:41,1,Timothy Cruz,Steven Vega,Significant talk medical western. Urgent action required!
112.71,2023-01-03 15:08:00,0,Benjamin Alvarado,Adam Perry,Thank you for your recent transaction. Your account balance is updated.
155.07,2023-01-04 17:15:46,0,Andrea Allen,Brandon Webb,Thank you for your recent transaction. Your account balance is updated.
820.88,2023-01-03 16:25:06,0,Sara Strong,Claudia Reed,Thank you for your recent transaction. Your account balance is updated.
4882.54,2023-01-07 16:32:13,1,Brandi Dixon,Barbara Wright,Security travel less during very stage. Urgent action required!
718.93,2023-01-01 13:30:54,0,Victor Pugh,Bianca King,Thank you for your recent transaction. Your account balance is updated.
659.97,2023-01-01 10:58:18,0,Anthony Jennings,Jerry Patterson,Thank you for your recent transaction. Your account balance is updated.
61.96,2023-01-02 15:48:35,0,Alicia Anthony,Jennifer Rodriguez,Thank you for your recent transaction. Your account balance is updated.
763.17,2023-01-01 14:27:40,0,Matthew Butler,Tiffany Jensen,Thank you for your recent transaction. Your account balance is updated.
108.69,2023-01-01 11:48:06,0,Elizabeth Collins,Brandon Arias,Thank you for your recent transaction. Your account balance is updated.
840.18,2023-01-03 09:37:42,0,Hannah Bean,Rebecca Cantrell,Thank you for your recent transaction. Your account balance is updated.
144.01,2023-01-01 13:10:07,0,Jessica Mora,Eric Cruz,Thank you for your recent transaction. Your account balance is updated.
147.64,2023-01-06 17:20:33,0,Mark Austin,Robert Miller,Thank you for your recent transaction. Your account balance is updated.
155.62,2023-01-07 15:57:34,0,Anna Romero,Randy Carpenter,Thank you for your recent transaction. Your account balance is updated.
370.82,2023-01-01 16:50:59,0,Kyle Phelps,Lori Larsen,Thank you for your recent transaction. Your account balance is updated.
39.29,2023-01-04 17:05:36,0,Emily Simmons,Tasha Wilcox,Thank you for your recent transaction. Your account balance is updated.
699.38,2023-01-02 17:56:14,0,Jonathan Johnson,Megan George,Thank you for your recent transaction. Your account balance is updated.
587.74,2023-01-01 11:14:52,0,Leslie White,Jennifer Strickland,Thank you for your recent transaction. Your account balance is updated.
377.0,2023-01-07 17:50:45,0,Robert Lee,Thomas Taylor,Thank you for your recent transaction. Your account balance is updated.
905.22,2023-01-02 13:05:12,0,Joanne Hernandez,Jill Russell,Thank you for your recent transaction. Your account balance is updated.
510.06,2023-01-01 09:57:58,0,Steven Mason,Brett Frank,Thank you for your recent transaction. Your account balance is updated.
995.49,2023-01-02 13:14:16,0,Sara Vargas,Steven Smith,Thank you for your recent transaction. Your account balance is updated.
507.07,2023-01-07 19:21:57,0,Sheri West,Randy Sanders,Thank you for your recent transaction. Your account balance is updated.
2823.65,2023-01-02 16:27:31,1,Brandon Alvarez,Shannon Walker,Ever instead movement usually success. Urgent action required!
810.53,2023-01-01 14:11:28,0,Jon Mcknight,Rachel Ruiz,Thank you for your recent transaction. Your account balance is updated.
893.78,2023-01-02 11:25:07,0,Michael Conner,Javier Murphy,Thank you for your recent transaction. Your account balance is updated.
604.51,2023-01-02 15:43:50,0,Kevin Brooks,Alicia Smith,Thank you for your recent transaction. Your account balance is updated.
312.61,2023-01-04 08:02:33,0,Amber Nguyen,Keith Patrick,Thank you for your recent transaction. Your account balance is updated.
278.52,2023-01-04 15:02:29,0,Hannah Riley,Samantha Clark,Thank you for your recent transaction. Your account balance is updated.
923.69,2023-01-06 09:24:16,0,Jacob Guzman,Stephen Garrett,Thank you for your recent transaction. Your account balance is updated.
